id	year	month	day	hour	min	sec	lat	lon	depth	mag
765196	1973	1	22	23	45	36	-5.989	149.684	55	6.02
765372	1973	1	28	17	34	42	-19.39	-175.787	230	5.6
765373	1973	1	28	17	43	14	-19.89	169.024	50.8	6.01
765442	1973	1	30	21	1	14	18.489	-102.886	35.3	7.6
765467	1973	1	31	20	55	55	28.265	139.267	513.6	6.87
763569	1973	2	1	7	27	46	-17.845	-175.087	232.7	5.66
763584	1973	2	1	17	24	1	51.654	176.213	45.8	5.52
763705	1973	2	6	5	30	7	27.813	127.876	121	5.58
763709	1973	2	6	10	37	10	31.277	100.544	10	7.4
763732	1973	2	7	8	1	24	-55.984	-28.006	122.5	5.66
763744	1973	2	7	16	6	24	31.495	100.329	10	5.8
763762	1973	2	8	9	38	43	-45.14	-78.034	20	6.16
763763	1973	2	8	10	9	9	-45.42	96.246	20	6.2
763781	1973	2	8	19	5	20	-10.252	-13.077	10	5.51
763826	1973	2	10	11	53	28	18.581	-104	30	5.9
763832	1973	2	10	16	55	37	49.809	156.164	45	5.53
763892	1973	2	13	13	59	49	4.582	125.699	185	5.55
763899	1973	2	13	19	53	51	51.128	-179.255	25	5.55
763903	1973	2	14	0	49	16	22.318	121.505	25	5.8
763918	1973	2	14	9	32	59	-9.979	160.973	64.2	5.87
763926	1973	2	14	16	11	16	-30.479	-177.463	30	6.42
763974	1973	2	16	4	51	0	-15.531	-173.176	30	5.61
764033	1973	2	18	3	48	52	-36.162	-17.332	15	5.67
764056	1973	2	18	18	9	25	-30.386	-177.47	30	5.98
764076	1973	2	19	8	42	50	-45.68	34.843	15	6.16
764120	1973	2	20	7	40	37	58.219	-149.824	17.7	5.53
764161	1973	2	21	12	14	47	-5.246	151.524	79.8	5.71
764165	1973	2	21	14	45	57	34.036	-119.125	10	5.8
764227	1973	2	23	4	26	22	-2.147	-78.205	35	5.9
764269	1973	2	24	7	38	28	-19.134	168.739	55	5.9
764307	1973	2	25	5	35	54	-61.037	-37.785	15	6.42
764316	1973	2	25	10	31	42	-1.808	99.506	36.4	6.1
764418	1973	2	28	6	37	51	50.482	156.66	22.5	7.5
764421	1973	2	28	6	55	39	49.977	157.12	45	5.55
764430	1973	2	28	8	7	30	9.632	126.165	30	5.53
764476	1973	2	28	23	7	59	-0.244	124.396	75	5.55
762145	1973	3	1	2	19	5	49.879	157.469	39.5	5.55
762238	1973	3	3	2	42	10	50.318	156.507	61.8	5.51
762303	1973	3	4	17	57	44	54.763	161.417	22.5	6.27
762485	1973	3	9	10	6	39	6.227	127.379	55	6.34
762731	1973	3	11	13	37	48	41.632	142.102	70.3	5.62
762781	1973	3	12	11	14	24	50.093	156.743	45	5.77
762784	1973	3	12	12	39	2	4.167	126.568	30	5.79
762811	1973	3	12	19	39	23	50.831	157.012	60	6.29
762821	1973	3	13	1	42	44	-5.433	154.213	165	5.78
762874	1973	3	14	11	25	47	-5.262	152.129	55	5.92
762933	1973	3	16	0	51	48	2.096	126.56	14.7	6.38
762940	1973	3	16	2	12	25	2.035	126.452	40	5.51
762972	1973	3	17	4	57	12	-19.346	169.474	182.5	6.1
762981	1973	3	17	8	30	54	13.416	122.83	35	7.44
762992	1973	3	17	15	40	48	-5.149	103.155	65	5.72
763025	1973	3	18	11	6	14	2.119	126.349	20	6.56
763073	1973	3	19	11	41	9	52.812	173.741	79.3	6.16
763120	1973	3	20	16	17	32	-23.168	-66.345	219.6	5.53
763126	1973	3	20	19	9	8	-8.294	117.343	165.8	5.79
763198	1973	3	22	22	39	15	6.046	126.585	90	5.6
763215	1973	3	23	6	55	34	51.251	174.025	18.3	6.05
763238	1973	3	23	19	14	52	31.791	100.036	15	5.53
763239	1973	3	23	19	42	41	29.271	130.367	41.2	5.7
763243	1973	3	23	21	39	48	4.353	126.815	26.8	5.76
763245	1973	3	24	0	34	38	31.757	139.339	15	6.01
763317	1973	3	25	22	42	1	25.719	-110	16.9	5.7
763325	1973	3	26	2	37	22	23.469	123.864	10	6.24
763348	1973	3	26	11	4	19	-28.139	-69.079	111.7	5.81
763396	1973	3	27	12	32	5	52.584	172.735	29	5.55
763451	1973	3	28	23	55	48	23.354	123.695	30	6.07
763492	1973	3	30	3	47	23	-60.067	-31.161	15	5.81
761106	1973	4	3	13	54	2	4.58	-75.572	150.3	6.25
761168	1973	4	5	4	32	14	11.973	122.548	29.6	5.65
761194	1973	4	5	22	16	59	43.445	147.932	20	6.09
761210	1973	4	6	1	47	59	43.387	147.896	20	5.86
761255	1973	4	7	3	0	59	7.037	91.406	20	6.6
761273	1973	4	7	12	22	47	-58.599	-13.744	20	6.45
761294	1973	4	7	22	50	55	-20.688	-69.296	92.9	5.51
761315	1973	4	8	12	41	4	-15.824	167.147	35	6.4
761324	1973	4	8	20	48	46	-23.969	-176.966	121.4	5.58
761325	1973	4	8	21	55	0	46.972	152.318	106.8	5.92
761389	1973	4	10	19	55	57	-9.768	119.284	37.3	5.7
761400	1973	4	11	2	6	50	-2.629	138.789	65	5.57
761415	1973	4	11	9	23	6	-0.85	127.574	20	5.71
761479	1973	4	12	13	49	17	50.899	157.29	52.5	6.2
761537	1973	4	14	8	34	2	10.68	-84.935	29.4	6.52
761575	1973	4	15	3	35	54	-6.119	146.029	118.2	5.55
761576	1973	4	15	6	10	52	-20.804	-178.742	620	5.62
761620	1973	4	16	14	48	2	51.033	-178.868	45.3	5.64
761648	1973	4	17	12	34	29	-4.211	134.221	25	6.3
761658	1973	4	17	22	9	51	50.931	157.472	47.7	5.79
761888	1973	4	24	18	42	33	5.115	-75.752	115.6	5.51
761891	1973	4	24	21	16	43	7.319	-82.341	10	5.63
761892	1973	4	24	21	30	8	4.947	-78.091	20	6.48
761897	1973	4	24	22	47	0	4.815	-78.166	15	5.5
761934	1973	4	25	14	21	14	33.501	140.911	60.6	5.61
761951	1973	4	25	21	34	39	-59.404	-26.174	67.7	6.21
761994	1973	4	26	20	26	28	20.022	-155.182	10	6.5
762050	1973	4	28	12	21	5	-1.84	-79.924	52.5	5.68
762120	1973	4	30	8	39	6	-17.631	179.856	600	5.56
760101	1973	5	1	10	40	45	-9.953	150.351	10	5.67
760115	1973	5	2	1	26	19	-9.979	150.292	10	5.98
760176	1973	5	3	23	11	4	-46.146	73.214	15	5.9
760188	1973	5	4	11	27	17	2.3	126.703	50.5	5.81
760200	1973	5	4	23	56	7	-1.431	99.842	46.1	5.79
760203	1973	5	5	3	52	28	37.135	141.554	44.6	5.57
760294	1973	5	8	4	44	57	-17.634	-178.792	545.9	5.5
760301	1973	5	8	7	49	0	45.585	149.617	94.9	5.51
760346	1973	5	9	14	17	19	1.623	128.588	35	5.53
760367	1973	5	10	11	39	30	51.207	-179.541	40	5.53
760392	1973	5	11	10	45	27	1.062	126.092	30	5.59
760432	1973	5	12	16	20	13	-3.802	152.109	20	6.07
760460	1973	5	13	13	12	10	-23.672	-112.081	15	5.62
760465	1973	5	13	16	31	51	-23.86	-112.122	15	5.65
760481	1973	5	14	2	19	1	44.028	148.22	53.8	5.71
760492	1973	5	14	17	11	11	-16.694	175.981	20	5.56
760499	1973	5	14	21	15	48	-22.038	-179.041	498.3	5.5
760593	1973	5	18	10	36	53	44.666	149.187	46.5	5.53
760601	1973	5	18	13	20	11	-6.181	151.941	32.5	5.93
760724	1973	5	22	22	5	0	-9.957	150.339	17.5	5.72
760787	1973	5	24	18	47	12	51.599	-173.394	30.3	5.55
760791	1973	5	24	19	34	13	14.597	-91.451	95.5	5.55
760863	1973	5	26	12	19	35	51.316	-179.645	31.3	6.03
760937	1973	5	29	6	14	24	53.854	-163.727	35	5.67
760962	1973	5	30	4	38	2	-2.303	-78.454	104	5.76
760994	1973	5	31	5	39	21	13.989	-90.873	107.6	5.56
761018	1973	5	31	23	40	0	24.267	93.539	55	6.1
758927	1973	6	1	7	22	56	-47.883	99.553	10	6.4
758971	1973	6	2	23	57	5	44.171	83.696	20.9	5.5
759020	1973	6	5	3	12	29	-17.232	167.844	32.5	6.2
759121	1973	6	7	18	32	44	14.375	-91.972	70	5.64
759122	1973	6	7	18	34	44	14.377	-91.827	30	6.45
759133	1973	6	8	1	1	14	-17.43	167.944	30	5.85
759261	1973	6	11	8	42	6	53.565	161.612	35	6.46
759303	1973	6	12	14	21	26	53.61	161.562	35	5.53
759315	1973	6	13	0	20	53	46.888	151.112	173	5.62
759320	1973	6	13	6	41	26	-20.116	169.751	20	5.64
759350	1973	6	14	11	2	48	-7.351	120.301	640.9	5.72
759377	1973	6	15	11	20	44	53.422	161.507	22.7	5.62
759378	1973	6	15	11	20	53	53.527	161.384	30	6.15
759385	1973	6	15	13	38	22	51.166	-179.331	35	5.59
759396	1973	6	15	21	9	41	53.47	161.542	28.4	5.63
759420	1973	6	16	14	43	46	44.945	-125.998	15	5.56
759446	1973	6	17	3	55	4	43.188	145.808	44.3	7.8
759447	1973	6	17	4	9	14	42.884	146.368	40	6.27
759456	1973	6	17	5	12	8	42.551	146.042	27.5	5.6
759496	1973	6	17	12	14	27	42.906	145.528	42.7	5.6
759498	1973	6	17	12	24	35	42.498	146.405	30	5.73
759502	1973	6	17	13	33	28	42.964	145.449	43	5.68
759503	1973	6	17	13	43	8	42.782	146.914	35	5.86
759516	1973	6	17	18	55	40	42.972	146.485	36.2	5.88
759518	1973	6	17	19	3	36	42.576	146.469	35	5.67
759520	1973	6	17	20	37	57	42.717	146.01	34.6	6.15
759542	1973	6	18	5	37	38	42.584	146.332	30.9	5.69
759549	1973	6	18	10	17	28	52.04	-164.761	25	5.62
759562	1973	6	18	17	45	44	42.46	146.049	21.1	5.76
759576	1973	6	19	2	54	9	42.675	145.982	33	5.74
759577	1973	6	19	3	34	17	8.102	137.326	10	6.21
759587	1973	6	19	6	37	55	42.851	146.665	35.2	5.53
759639	1973	6	20	12	1	55	-28.627	-176.551	25	5.91
759726	1973	6	22	6	7	38	42.91	146.305	34	6.46
759745	1973	6	22	19	51	38	-21.025	-174.156	10	5.51
759752	1973	6	23	2	9	40	43.164	147.27	29.1	5.62
759758	1973	6	23	5	26	48	51.64	-176.834	45	5.53
759790	1973	6	24	2	43	25	43.309	146.348	34.9	7.26
759794	1973	6	24	3	4	18	43.065	147.01	40	6.14
759795	1973	6	24	3	28	36	43.123	146.867	17	5.73
759803	1973	6	24	5	7	47	42.998	146.744	40	6.2
759817	1973	6	24	10	53	52	42.969	146.754	40	5.5
759830	1973	6	24	17	15	10	20.989	143.416	20	5.63
759858	1973	6	25	7	19	46	19.127	121.189	35	5.69
759917	1973	6	26	18	2	24	43.002	147.098	25.5	6.28
759922	1973	6	26	22	31	59	43.094	146.563	27.5	6.92
759923	1973	6	26	22	41	35	42.786	146.776	34.3	5.77
759924	1973	6	26	22	45	33	42.841	146.853	39.6	5.77
759934	1973	6	27	1	41	16	42.979	146.65	40.3	5.51
759991	1973	6	28	14	11	2	-12.802	166.708	130.7	5.73
760010	1973	6	28	21	59	29	28.829	103.688	15	5.56
760018	1973	6	29	2	23	21	21.078	143.341	20	5.54
760020	1973	6	29	3	26	54	43.315	145.865	53.1	5.62
760025	1973	6	29	7	55	11	3.813	-85.2	15	5.59
760079	1973	6	30	17	55	55	52.759	172.142	25	5.56
757823	1973	7	1	13	33	33	57.68	-137.571	15	6.7
757845	1973	7	2	5	56	13	53.945	164.137	30	5.67
757877	1973	7	3	3	59	51	19.065	-101.898	86.3	5.78
757880	1973	7	3	6	37	35	12.285	125.469	30	6.1
757881	1973	7	3	7	3	46	12.269	125.428	30	6.53
757885	1973	7	3	7	57	22	12.194	125.518	30	5.61
757902	1973	7	3	16	59	33	57.823	-138.191	10	6.08
757955	1973	7	4	23	48	41	-53.258	22.894	10	5.81
757957	1973	7	5	0	58	46	43.873	147.938	43.5	5.55
758002	1973	7	5	22	46	18	13.205	124.581	30	6.32
758058	1973	7	7	15	40	41	-6.067	150.619	50	5.61
758089	1973	7	8	4	3	36	6.736	-72.94	160.6	5.6
758144	1973	7	9	16	19	47	10.716	92.593	35	5.59
758205	1973	7	11	5	57	22	-0.122	125.017	35	5.62
758250	1973	7	12	13	45	32	-26.985	-71.138	22.5	5.82
758315	1973	7	14	4	51	20	35.056	86.44	15	6.6
758340	1973	7	14	13	39	29	35.124	86.564	15	5.6
758383	1973	7	15	14	6	50	43.302	146.599	41.6	5.57
758417	1973	7	16	18	12	57	17.24	-100.786	25.4	5.89
758451	1973	7	18	15	21	23	-18.339	-69.158	143.8	5.63
758477	1973	7	19	5	44	25	-18.074	-178.184	565	5.85
758513	1973	7	20	8	12	55	36.393	141.083	48.4	6.03
758544	1973	7	21	4	19	18	-24.905	-179.087	415.8	6.31
758570	1973	7	22	2	36	54	-55.732	-28.459	50	5.73
758615	1973	7	23	10	2	7	24.069	122.312	50	5.53
758660	1973	7	24	12	57	48	0.003	124.912	38.4	5.54
758671	1973	7	24	20	3	38	-30.554	-71.407	75	5.5
758681	1973	7	25	6	8	36	-8.706	160.931	35	6.03
758703	1973	7	25	19	58	58	12.148	125.756	34.3	5.56
758768	1973	7	27	19	26	40	-15.627	-173.106	10	5.88
758794	1973	7	28	14	28	45	40.926	143.278	37.5	5.67
758796	1973	7	28	17	53	33	22.117	121.51	22.8	5.88
758802	1973	7	28	20	6	36	50.342	148.989	590.1	6
758807	1973	7	28	22	18	17	-16.112	-71.398	120.5	5.66
758841	1973	7	29	16	15	51	-14.406	-72.262	90	5.61
758892	1973	7	31	10	51	15	-27.024	-71.176	35	6.47
758912	1973	7	31	20	44	55	-8.796	160.962	35	6.15
756851	1973	8	1	1	31	31	-14.266	167.313	201.2	6.97
756872	1973	8	1	15	44	28	-26.878	-70.982	25	5.81
756898	1973	8	2	8	58	14	27.86	104.515	15	5.76
756939	1973	8	3	17	23	57	54.705	162.248	21.2	5.72
756976	1973	8	4	21	51	28	1.941	126.638	50	5.63
756981	1973	8	5	0	49	59	-22.887	-70.276	37.5	5.68
757004	1973	8	5	15	47	31	-16.243	-172.933	15	5.96
757065	1973	8	7	3	41	28	-26.887	-70.832	30	6.18
757070	1973	8	7	6	39	0	-54.397	-136.749	15	6.2
757074	1973	8	7	10	4	25	-26.942	-70.947	15	6.04
757082	1973	8	7	14	22	47	-26.916	-70.89	15	6.35
757146	1973	8	9	10	44	26	43.39	146.528	42.4	5.79
757148	1973	8	9	13	6	35	-56.566	147.799	15	6.13
757195	1973	8	11	7	15	38	32.868	104.157	12.5	5.8
757199	1973	8	11	13	4	39	-3.551	135.497	20	5.69
757244	1973	8	13	8	28	20	-4.524	143.961	105	6.02
757257	1973	8	14	1	57	2	-26.763	-70.827	30	5.77
757313	1973	8	16	3	58	9	23.008	101.18	10	5.97
757320	1973	8	16	8	2	53	33.201	86.875	7.5	5.78
757325	1973	8	16	12	17	0	51.244	-176.696	35	5.94
757373	1973	8	18	8	25	48	11.429	121.332	30	6.3
757410	1973	8	19	19	29	51	21.614	143.053	306.6	5.61
757464	1973	8	21	14	2	44	-5.408	102.435	25.6	5.71
757486	1973	8	22	6	39	22	-32.698	-179.067	35	6.2
757500	1973	8	22	16	55	13	18.53	146.229	67.5	5.62
757502	1973	8	22	18	14	37	57.057	-154.224	32.8	5.82
757525	1973	8	23	16	55	27	-5.404	151.464	75	5.87
757534	1973	8	23	23	50	34	37.232	142.211	32.1	5.78
757563	1973	8	24	20	18	21	-7.212	156.056	51.8	5.84
757570	1973	8	25	3	44	32	10.616	138.538	10	5.93
757584	1973	8	25	14	39	14	25.883	129.643	19.2	5.78
757586	1973	8	25	14	58	8	28.093	56.786	15	5.62
757650	1973	8	27	13	48	33	-15.915	168.009	10	5.78
757687	1973	8	28	15	1	58	-0.273	-18.115	15	7.02
757748	1973	8	30	8	54	34	-37.356	179.32	35	5.92
757767	1973	8	30	18	25	43	7.14	-72.758	179.9	6.29
757773	1973	8	30	19	50	3	7.192	84.458	25	5.69
756047	1973	9	3	3	23	47	-20.937	-178.702	635	5.5
756089	1973	9	4	17	25	0	15.064	-94.199	30.6	5.87
756092	1973	9	4	20	41	55	-30.518	-177.688	35	5.72
756095	1973	9	5	0	30	54	40.686	139.757	189.4	5.71
756115	1973	9	5	13	3	16	39.505	143.374	41.7	6.45
756140	1973	9	6	10	59	36	60.944	-146.929	17.5	5.52
756161	1973	9	7	9	31	13	-5.511	151.482	34.7	5.8
756166	1973	9	7	13	58	31	-5.555	151.084	35	5.78
756189	1973	9	8	7	25	42	33.156	86.905	10	5.7
756191	1973	9	8	7	46	53	-8.306	-74.153	161.4	5.67
756222	1973	9	9	18	25	52	39.469	143.342	28.7	6.31
756244	1973	9	10	7	43	34	42.524	130.992	560.9	6.66
756285	1973	9	11	23	18	52	25.705	124.592	144.6	6.23
756309	1973	9	13	6	19	46	9.176	126.279	62.9	5.51
756369	1973	9	15	1	46	2	63.781	-22.397	15	5.56
756374	1973	9	15	4	25	10	29.294	130.464	35	5.68
756403	1973	9	16	4	52	52	5.183	-77.996	30	5.6
756407	1973	9	16	8	21	39	5.217	-78.003	30	5.56
756443	1973	9	17	7	21	48	-17.365	-174.143	136	5.67
756474	1973	9	18	12	58	26	-7	-75.991	130.8	5.88
756475	1973	9	18	13	32	50	-54.756	-132.61	10	6.48
756543	1973	9	20	20	43	40	9.182	123.972	556.7	6.53
756557	1973	9	21	7	31	2	-4.409	-102.135	15	5.9
756584	1973	9	22	5	1	45	9.928	126.268	35	5.6
756607	1973	9	22	19	27	48	51.481	-173.678	30.7	5.53
756628	1973	9	23	12	25	51	10.316	125.273	25	5.53
756637	1973	9	23	16	40	36	9.891	126.407	52.5	5.62
756691	1973	9	25	16	17	26	-55.129	146.447	10	6.4
756711	1973	9	26	9	46	49	10.26	125.362	25	5.83
756780	1973	9	28	11	32	22	13.13	50.801	15	5.5
756792	1973	9	29	0	44	4	41.893	131.191	610	7.74
756821	1973	9	30	4	48	9	13.195	145.119	75	5.51
756828	1973	9	30	6	17	53	35.678	140.741	55.2	5.83
755011	1973	10	1	14	16	23	35.704	140.784	53.1	5.84
755025	1973	10	1	23	44	12	-4.455	151.458	220.4	5.81
755040	1973	10	2	12	23	25	-8.775	115.447	98.6	5.83
755077	1973	10	3	11	8	27	-32.746	-179.016	35	5.77
755128	1973	10	5	5	45	33	-33	-71.879	45	6.68
755129	1973	10	5	5	47	51	-32.898	-72.111	29	6.12
755133	1973	10	5	7	7	37	-32.962	-72.132	35	5.69
755194	1973	10	6	15	7	38	-61.122	-21.888	15	6.91
755243	1973	10	8	3	46	9	-17.805	-178.129	539.7	5.54
755278	1973	10	9	7	57	36	-14.451	167.101	15	6.3
755333	1973	10	11	2	7	40	0.721	-29.354	20	6.08
755334	1973	10	11	2	7	53	0.789	-29.846	20	6.26
755428	1973	10	13	21	10	47	4.561	-32.699	10	5.61
755469	1973	10	14	22	6	51	-6.321	154.985	57.1	5.79
755546	1973	10	17	3	16	19	36.398	71.181	214.3	5.72
755580	1973	10	18	1	9	4	9.168	-84.104	25	5.6
755587	1973	10	18	10	49	38	19.431	-104.989	35	5.89
755604	1973	10	19	0	13	0	-54.742	158.614	20	5.55
755656	1973	10	20	19	53	5	-21.565	-179.334	600	5.54
755754	1973	10	24	5	23	51	33.158	75.946	27.5	5.53
755785	1973	10	25	6	41	11	13.838	120.178	45	5.77
755791	1973	10	25	14	8	59	-21.954	-63.647	530	6.62
755875	1973	10	27	22	3	0	-57.993	-25.61	62.9	5.53
755919	1973	10	29	5	27	25	-2.915	139.287	25	5.83
754043	1973	11	1	6	38	55	-24.159	-176.112	35	5.63
754088	1973	11	3	0	19	49	54.543	161.452	35	5.5
754106	1973	11	3	14	17	41	-25.974	-67.613	17.5	6
754127	1973	11	4	12	2	9	-6.042	124.676	600	5.5
754132	1973	11	4	15	52	14	38.875	20.614	15	5.78
754175	1973	11	6	5	19	19	-23.857	179.159	555	5.67
754180	1973	11	6	9	36	7	51.609	-175.407	35	6.41
754194	1973	11	6	18	26	36	51.554	-175.307	35	6.31
754211	1973	11	7	7	18	43	-5.996	153.469	35	5.73
754242	1973	11	8	8	59	14	50.068	156.254	61.1	6.35
754290	1973	11	9	13	42	43	85.992	30.825	15	5.7
754291	1973	11	9	14	13	4	52.382	178.317	180.2	5.62
754298	1973	11	9	22	41	28	-3.949	-80.898	30	5.75
754328	1973	11	11	2	43	9	49.944	156.339	65	5.98
754336	1973	11	11	7	14	53	30.589	53.058	10	5.75
754351	1973	11	11	21	55	14	-19.89	-176.378	269.6	5.53
754360	1973	11	12	3	53	45	-6.143	154.434	48.4	6.1
754387	1973	11	13	1	12	11	38.602	142.336	66.4	5.62
754400	1973	11	13	16	10	59	-18.236	-178.083	565	5.81
754461	1973	11	15	15	6	34	-1.436	-15.859	15	5.5
754492	1973	11	16	23	8	49	-51.217	139.508	15	6.04
754503	1973	11	17	10	51	20	-1.541	69.96	12.5	5.7
754567	1973	11	19	11	19	35	-24.557	-64.489	25	5.9
754569	1973	11	19	13	1	57	38.911	142.019	54.6	6.4
754578	1973	11	19	18	40	5	-28.405	-70.99	45	5.85
754661	1973	11	21	21	5	23	46.13	151.401	95.6	5.7
754781	1973	11	25	4	24	48	33.814	135.419	52.5	5.65
754790	1973	11	25	9	19	16	33.837	135.384	55	5.69
754805	1973	11	25	17	11	20	-55.865	-28.561	32.7	6.07
754869	1973	11	27	13	52	28	53.689	160.439	41.3	5.88
754891	1973	11	28	8	12	28	-42.103	42.292	10	6.07
754939	1973	11	29	10	57	44	35.211	23.911	27.5	5.93
754944	1973	11	29	12	7	36	-55.766	-28.454	10	5.98
753189	1973	12	1	0	19	28	-59.328	-25.859	35	5.57
753206	1973	12	1	10	38	53	42.985	146.159	39.3	5.69
753213	1973	12	1	17	0	54	-35.63	-74.549	15	6.03
753224	1973	12	1	23	18	6	43.221	146.887	44.1	6.16
753307	1973	12	4	15	30	41	-16.638	167.073	10	5.82
753415	1973	12	8	6	10	3	-0.319	98.181	24.8	5.86
753446	1973	12	9	19	55	45	-19.923	169.854	15	6.84
753448	1973	12	9	20	57	57	-19.786	169.884	15	5.61
753469	1973	12	10	19	28	14	-1.442	-77.721	181.3	5.55
753480	1973	12	11	2	36	37	13.776	146.372	25	5.73
753588	1973	12	14	17	37	36	51.381	-177.876	52.4	5.61
753665	1973	12	17	21	54	5	48.064	154.48	43.4	5.59
753687	1973	12	19	4	42	59	-9.451	119.302	30.3	6.2
753693	1973	12	19	12	55	56	-20.648	-176.355	224.2	6.62
753772	1973	12	22	14	19	3	-14.796	173.154	15	5.57
753815	1973	12	24	8	14	26	-19.038	-174.798	119.3	6.06
753824	1973	12	24	18	18	11	-12.848	-77.639	36	5.64
753893	1973	12	28	5	31	5	-23.917	-179.966	532	6.78
753899	1973	12	28	13	41	47	-14.407	166.73	12.5	7.48
753916	1973	12	28	17	50	13	-14.921	166.848	15	5.71
753927	1973	12	29	0	19	31	-15.126	166.84	35	6.9
753943	1973	12	29	6	44	17	-14.906	166.472	15	6.09
753944	1973	12	29	7	19	27	-23.154	-68.32	120	5.52
753947	1973	12	29	8	20	18	54.612	168.521	30	6.3
753998	1973	12	30	16	21	27	-15.482	-172.88	10	6.31
754002	1973	12	30	16	39	32	-15.404	166.503	10	6.63
754016	1973	12	31	3	0	12	-29.154	-178.632	218.4	5.71
752200	1974	1	2	10	42	33	-22.497	-68.198	120.2	6.7
752203	1974	1	2	13	33	53	-22.529	-68.086	111.8	5.52
752205	1974	1	2	14	41	49	25.975	124.437	205.1	5.9
752230	1974	1	3	11	15	26	-14.696	166.457	10	5.7
752245	1974	1	3	22	0	11	-8.379	121.443	131.4	5.68
752303	1974	1	5	8	33	51	-12.433	-76.306	91.4	6.57
752360	1974	1	6	17	39	45	-14.921	167.316	119.2	5.58
752397	1974	1	7	16	35	55	-26.904	-65.684	10	5.98
752430	1974	1	8	21	47	20	-38.973	46.364	10	6.1
752492	1974	1	10	8	51	15	-14.444	166.911	35	6.7
752498	1974	1	10	10	0	52	-13.666	166.604	35	5.76
752547	1974	1	11	5	36	35	-14.207	166.63	35	6.32
752607	1974	1	13	13	20	54	-7.522	127.135	35	6.33
752643	1974	1	14	20	31	47	48.798	154.988	40	5.56
752646	1974	1	14	23	32	9	-9.613	161.551	35	5.72
752652	1974	1	15	8	32	12	-31.291	-178.582	105	5.71
752671	1974	1	15	22	50	28	32.909	103.99	10	5.79
752728	1974	1	17	12	52	26	-7.879	117.501	258.2	5.66
752887	1974	1	22	13	28	20	55.113	161.898	25	5.78
752965	1974	1	24	19	12	51	42.113	144.009	30	6.45
752998	1974	1	25	20	28	13	18.92	145.59	138.6	5.99
753132	1974	1	30	9	53	14	-5.172	134.056	30	6.36
753163	1974	1	31	7	4	0	31.797	131.837	39.6	5.75
753181	1974	1	31	19	55	27	52.258	-168.667	31.9	5.63
753183	1974	1	31	20	16	20	-7.463	156.113	30	5.91
753186	1974	1	31	23	30	6	-7.459	155.94	30	7.3
751080	1974	2	1	3	12	35	-7.285	155.653	30	7.4
751097	1974	2	1	7	2	16	-7.497	156.026	30	5.62
751103	1974	2	1	8	12	15	-7.135	155.432	30	5.72
751110	1974	2	1	9	8	24	-7.182	155.874	30	5.72
751117	1974	2	1	10	48	49	-7.283	156.001	30	5.61
751121	1974	2	1	12	0	53	-4.704	103.113	90	5.53
751151	1974	2	1	23	16	54	-7.159	155.422	30	5.71
751166	1974	2	2	8	27	39	-19.06	169.592	255	5.56
751173	1974	2	2	11	44	54	-5.008	133.891	25	5.96
751177	1974	2	2	15	35	19	-7.286	155.101	30	5.62
751182	1974	2	2	19	56	15	-6.187	104.135	46.3	5.86
751209	1974	2	3	10	8	49	18.911	120.098	20	5.79
751220	1974	2	3	16	12	58	-7.193	155.524	30	5.86
751222	1974	2	3	18	45	46	-5.157	133.834	25	5.56
751272	1974	2	4	20	10	41	-7.41	155.946	30	6.19
751331	1974	2	6	4	4	9	53.69	-164.809	10	6.44
751383	1974	2	7	9	41	49	-3.736	133.909	10	5.65
751542	1974	2	11	1	40	49	-6.171	103.845	39.3	5.69
751596	1974	2	12	9	47	46	13.66	120.502	70	5.71
751641	1974	2	13	23	38	9	-0.092	122.894	132.2	6
751661	1974	2	14	12	1	6	21.915	-44.299	17.5	5.55
751715	1974	2	16	5	39	56	-31.657	179.219	502.5	5.5
751809	1974	2	19	1	23	54	-8.969	124.014	60	5.53
751813	1974	2	19	3	30	24	14.105	122.164	18.5	6.41
751839	1974	2	20	3	2	54	-30.187	-68.715	110.4	5.55
751884	1974	2	21	17	21	18	-7.538	127.5	152.5	5.6
751896	1974	2	22	0	36	55	33.116	136.939	390.3	6.6
751900	1974	2	22	3	33	25	36.516	71.436	91.9	5.62
751991	1974	2	25	5	46	30	43.964	147.821	42.5	5.73
752087	1974	2	27	18	1	50	1.306	97.577	35	5.63
752113	1974	2	28	13	59	19	-36.692	177.126	20	6.34
752144	1974	2	28	20	20	10	9.319	-83.976	25	6.26
749995	1974	3	3	4	50	50	35.61	140.766	50	6
749996	1974	3	3	4	53	14	30.712	86.559	7.5	5.62
750025	1974	3	3	14	22	39	-20.104	169.726	20	6.1
750073	1974	3	4	12	38	34	-18.855	-177.557	380	5.52
750168	1974	3	6	19	29	9	-6.325	128.985	10	6.3
750224	1974	3	8	9	25	7	30.916	131.7	41.4	5.68
750296	1974	3	9	17	41	19	-19.076	169.663	265	5.56
750299	1974	3	9	20	14	27	-7.53	156.121	30	6.56
750322	1974	3	10	7	47	31	-7.402	156.102	30	5.56
750357	1974	3	11	11	37	33	48.363	153.121	156	6.09
750407	1974	3	12	15	11	3	8.761	150.909	10	5.5
750437	1974	3	13	8	9	45	-7.293	156.167	30	5.59
750494	1974	3	14	20	59	0	-13.837	166.659	44.4	6.06
750574	1974	3	17	3	57	8	1.167	98.555	63.3	5.51
750612	1974	3	18	10	56	14	-15.121	-172.758	32.4	6.18
