date,value,val2,val3
2017/7/9,14872.1,14872.1,14872.1
2017/7/10,14874.5,14874.5,14874.5
2017/7/11,14832.3,14832.3,14832.3
2017/7/12,14748.8,14748.8,14748.8
2017/7/13,14699.9,14699.9,14699.9
2017/7/14,14664.4,14664.4,14664.4
2017/7/15,14603.1,14603.1,14603.1
2017/7/16,14538.4,14538.4,14538.4
2017/7/17,14628.9,14628.9,14628.9
2017/7/18,14616.3,14616.3,14616.3
2017/7/19,14580.8,14580.8,14580.8
2017/7/20,14524.2,14524.2,14524.2
2017/7/21,14488,14488,14488
2017/7/22,14492.2,14492.2,14492.2
2017/7/23,14523.5,14523.5,14523.5
2017/7/24,14498.7,14498.7,14498.7
2017/7/25,14473.8,14473.8,14473.8
2017/7/26,14475.6,14475.6,14475.6
2017/7/27,14510.8,14510.8,14510.8
2017/7/28,14516,14516,14516
2017/7/29,14525.7,14525.7,14525.7
2017/7/30,14538.1,14538.1,14538.1
2017/7/31,14548.5,14548.5,14548.5
2017/8/1,14536.6,14536.6,14536.6
2017/8/2,14555.9,14555.9,14555.9
2017/8/3,14578.8,14578.8,14578.8
2017/8/4,14567.4,14567.4,14567.4
2017/8/5,14538.2,14538.2,14538.2
2017/8/6,14521.7,14521.7,14521.7
2017/8/7,14492.6,14492.6,14492.6
2017/8/8,14445.2,14445.2,14445.2
2017/8/9,14439.7,14439.7,14439.7
2017/8/10,14427.1,14427.1,14427.1
2017/8/11,14395.4,14395.4,14395.4
2017/8/12,14333.1,14333.1,14333.1
2017/8/13,14297.7,14297.7,14297.7
2017/8/14,14259.4,14259.4,14259.4
2017/8/15,14242.4,14242.4,14242.4
2017/8/16,14247.4,14247.4,14247.4
2017/8/17,14266.1,14266.1,14266.1
2017/8/18,14220.6,14220.6,14220.6
2017/8/19,14179.9,14179.9,14179.9
2017/8/20,14195.7,14195.7,14195.7
2017/8/21,14200.6,14200.6,14200.6
2017/8/22,14154.2,14154.2,14154.2
2017/8/23,14096.1,14096.1,14096.1
2017/8/24,13999.5,13999.5,13999.5
2017/8/25,13905.9,13905.9,13905.9
2017/8/26,13826.9,13826.9,13826.9
2017/8/27,13768.2,13768.2,13768.2
2017/8/28,13701,13701,13701
2017/8/29,13656.3,13656.3,13656.3
2017/8/30,13603.3,13603.3,13603.3
2017/8/31,13540.8,13540.8,13540.8
2017/9/1,13479.8,13479.8,13479.8
2017/9/2,13392.9,13392.9,13392.9
2017/9/3,13285.1,13285.1,13285.1
2017/9/4,13210.8,13210.8,13210.8
2017/9/5,13141.9,13141.9,13141.9
2017/9/6,13092.9,13092.9,13092.9
2017/9/7,13046.1,13046.1,13046.1
2017/9/8,12995,12995,12995
2017/9/9,12951.5,12951.5,12951.5
2017/9/10,12812.6,12812.6,12812.6
2017/9/11,12549.7,12549.7,12549.7
2017/9/12,12457,12457,12457
2017/9/13,12422.2,12422.2,12422.2
2017/9/14,12373.5,12373.5,12373.5
2017/9/15,12318.8,12318.8,12318.8
2017/9/16,12274.2,12274.2,12274.2
2017/9/17,12239.3,12239.3,12239.3
2017/9/18,12216.7,12216.7,12216.7
2017/9/19,12219.3,12219.3,12219.3
2017/9/20,12083.9,12083.9,12083.9
2017/9/21,11999.9,11999.9,11999.9
2017/9/22,11991.7,11991.7,11991.7
2017/9/23,11982.8,11982.8,11982.8
2017/9/24,11998.2,11998.2,11998.2
2017/9/25,11997.9,11997.9,11997.9
2017/9/26,11954.1,11954.1,11954.1
2017/9/27,11907.4,11907.4,11907.4
2017/9/28,11825.5,11825.5,11825.5
2017/9/29,11811.5,11811.5,11811.5
2017/9/30,11762.2,11762.2,11762.2
2017/10/1,11729.7,11729.7,11729.7
2017/10/2,11700.5,11700.5,11700.5
2017/10/3,11573.1,11573.1,11573.1
2017/10/4,11496.8,11496.8,11496.8
2017/10/5,11381.1,11381.1,11381.1
2017/10/6,11334.2,11334.2,11334.2
2017/10/7,11301.4,11301.4,11301.4
2017/10/8,11274.4,11274.4,11274.4
2017/10/9,11308.3,11308.3,11308.3
2017/10/10,11313.3,11313.3,11313.3
2017/10/11,11339.9,11339.9,11339.9
2017/10/12,11370.1,11370.1,11370.1
2017/10/13,11442.7,11442.7,11442.7
2017/10/14,11484.5,11484.5,11484.5
2017/10/15,11538.9,11538.9,11538.9
2017/10/16,11606.2,11606.2,11606.2
2017/10/17,11698.6,11698.6,11698.6
2017/10/18,11785.3,11785.3,11785.3
2017/10/19,11879.6,11879.6,11879.6
2017/10/20,11982.1,11982.1,11982.1
2017/10/21,12114.2,12114.2,12114.2
2017/10/22,12267.4,12267.4,12267.4
2017/10/23,12368.9,12368.9,12368.9
2017/10/24,12438.6,12438.6,12438.6
2017/10/25,12504.4,12504.4,12504.4
2017/10/26,12558.1,12558.1,12558.1
2017/10/27,12621.8,12621.8,12621.8
2017/10/28,12663,12663,12663
2017/10/29,12707.6,12707.6,12707.6
2017/10/30,12758.7,12758.7,12758.7
2017/10/31,12817.7,12817.7,12817.7
2017/11/1,12890.5,12890.5,12890.5
2017/11/2,12962.6,12962.6,12962.6
2017/11/3,12997.8,12997.8,12997.8
2017/11/4,13040.7,13040.7,13040.7
2017/11/5,13114.8,13114.8,13114.8
2017/11/6,13165,13165,13165
2017/11/7,13209.9,13209.9,13209.9
2017/11/8,13256.9,13256.9,13256.9
2017/11/9,13309.4,13309.4,13309.4
2017/11/10,13342.1,13342.1,13342.1
2017/11/11,13376.6,13376.6,13376.6
2017/11/12,13425.7,13425.7,13425.7
2017/11/13,13475,13475,13475
2017/11/14,13500.9,13500.9,13500.9
2017/11/15,13540.5,13540.5,13540.5
2017/11/16,13598.3,13598.3,13598.3
2017/11/17,13635,13635,13635
2017/11/18,13635,13635,13635
2017/11/19,13678.9,13678.9,13678.9
2017/11/20,13722.9,13722.9,13722.9
2017/11/21,13804.5,13804.5,13804.5
2017/11/22,13848.5,13848.5,13848.5
2017/11/23,13915.9,13915.9,13915.9
2017/11/24,14025.6,14025.6,14025.6
2017/11/25,14132.6,14132.6,14132.6
2017/11/26,14244.9,14244.9,14244.9
2017/11/27,14382.3,14382.3,14382.3
2017/11/28,14473,14473,14473
2017/11/29,14576.8,14576.8,14576.8
2017/11/30,14699.3,14699.3,14699.3
2017/12/1,14844.8,14844.8,14844.8
2017/12/2,14973.7,14973.7,14973.7
2017/12/3,15077.6,15077.6,15077.6
2017/12/4,15170.3,15170.3,15170.3
2017/12/5,15285.5,15285.5,15285.5
2017/12/6,15409.7,15409.7,15409.7
2017/12/7,15481.1,15481.1,15481.1
2017/12/8,15551.3,15551.3,15551.3
2017/12/9,15688.9,15688.9,15688.9
2017/12/10,15776.1,15776.1,15776.1
2017/12/11,15870.6,15870.6,15870.6
2017/12/12,15950.8,15950.8,15950.8
2017/12/13,15997,15997,15997
2017/12/14,16029.2,16029.2,16029.2
2017/12/15,16069.1,16069.1,16069.1
2017/12/16,16089.6,16089.6,16089.6
2017/12/17,16156.7,16156.7,16156.7
2017/12/18,16216.5,16216.5,16216.5
2017/12/19,16252.3,16252.3,16252.3
2017/12/20,16313,16313,16313
2017/12/21,16392.4,16392.4,16392.4
2017/12/22,16467.7,16467.7,16467.7
2017/12/23,16526,16526,16526
2017/12/24,16547,16547,16547
2017/12/25,16626.9,16626.9,16626.9
2017/12/26,16665.1,16665.1,16665.1
2017/12/27,16712.3,16712.3,16712.3
2017/12/28,16746.8,16746.8,16746.8
2017/12/29,16761.4,16761.4,16761.4
2017/12/30,16790.2,16790.2,16790.2
2017/12/31,16860.4,16860.4,16860.4
2018/1/1,16901.1,16901.1,16901.1
2018/1/2,16907,16907,16907
2018/1/3,16913.9,16913.9,16913.9
2018/1/4,16967.1,16967.1,16967.1
2018/1/5,16972.3,16972.3,16972.3
2018/1/6,17009,17009,17009
2018/1/7,17012,17012,17012
2018/1/8,17011.3,17011.3,17011.3
2018/1/9,17057.1,17057.1,17057.1
2018/1/10,17078.1,17078.1,17078.1
2018/1/11,17106.3,17106.3,17106.3
2018/1/12,17135.1,17135.1,17135.1
2018/1/13,17169.9,17169.9,17169.9
2018/1/14,17208,17208,17208
2018/1/15,17241.1,17241.1,17241.1
2018/1/16,17268.8,17268.8,17268.8
2018/1/17,17303.8,17303.8,17303.8
2018/1/18,17307.3,17307.3,17307.3
2018/1/19,17320.5,17320.5,17320.5
2018/1/20,17377.1,17377.1,17377.1
2018/1/21,17425.6,17425.6,17425.6
2018/1/22,17468.9,17468.9,17468.9
2018/1/23,17488.3,17488.3,17488.3
2018/1/24,17484.4,17484.4,17484.4
2018/1/25,17452.8,17452.8,17452.8
2018/1/26,17437.3,17437.3,17437.3
2018/1/27,17456,17456,17456
2018/1/28,17438.5,17438.5,17438.5
2018/1/29,17421.4,17421.4,17421.4
2018/1/30,17429.7,17429.7,17429.7
2018/1/31,17413.3,17413.3,17413.3
2018/2/1,17439.6,17439.6,17439.6
2018/2/2,17415.8,17415.8,17415.8
2018/2/3,17446.9,17446.9,17446.9
2018/2/4,17461.9,17461.9,17461.9
2018/2/5,17467,17467,17467
2018/2/6,17496.6,17496.6,17496.6
2018/2/7,17501.1,17501.1,17501.1
2018/2/8,17537.9,17537.9,17537.9
2018/2/9,17562.2,17562.2,17562.2
2018/2/10,17551.8,17551.8,17551.8
2018/2/11,17567.6,17567.6,17567.6
2018/2/12,17597.9,17597.9,17597.9
2018/2/13,17669.8,17669.8,17669.8
2018/2/14,17724,17724,17724
2018/2/15,17721.8,17721.8,17721.8
2018/2/16,17750.4,17750.4,17750.4
2018/2/17,17790.7,17790.7,17790.7
2018/2/18,17807.8,17807.8,17807.8
2018/2/19,17823,17823,17823
2018/2/20,17865,17865,17865
2018/2/21,17882.9,17882.9,17882.9
2018/2/22,17911.4,17911.4,17911.4
2018/2/23,17965,17965,17965
2018/2/24,17965.6,17965.6,17965.6
2018/2/25,17989.9,17989.9,17989.9
2018/2/26,18031.9,18031.9,18031.9
2018/2/27,18104.1,18104.1,18104.1
2018/2/28,18155.5,18155.5,18155.5
2018/3/1,18187.1,18187.1,18187.1
2018/3/2,18193.3,18193.3,18193.3
2018/3/3,18214.3,18214.3,18214.3
2018/3/4,18233.2,18233.2,18233.2
2018/3/5,18162.6,18162.6,18162.6
2018/3/6,18166.6,18166.6,18166.6
2018/3/7,18146,18146,18146
2018/3/8,18119.4,18119.4,18119.4
2018/3/9,18115.1,18115.1,18115.1
2018/3/10,18107,18107,18107
2018/3/11,18090.3,18090.3,18090.3
2018/3/12,18092.5,18092.5,18092.5
2018/3/13,18105,18105,18105
2018/3/14,18131.6,18131.6,18131.6
2018/3/15,18144.7,18144.7,18144.7
2018/3/16,18133.8,18133.8,18133.8
2018/3/17,18168.2,18168.2,18168.2
2018/3/18,18073.2,18073.2,18073.2
2018/3/19,17881.5,17881.5,17881.5
2018/3/20,17687.9,17687.9,17687.9
2018/3/21,17673.5,17673.5,17673.5
2018/3/22,17715.8,17715.8,17715.8
2018/3/23,17743.6,17743.6,17743.6
2018/3/24,17748.9,17748.9,17748.9
2018/3/25,17696.3,17696.3,17696.3
2018/3/26,17692.2,17692.2,17692.2
2018/3/27,17691.3,17691.3,17691.3
2018/3/28,17675.8,17675.8,17675.8
2018/3/29,17676.1,17676.1,17676.1
2018/3/30,17662.2,17662.2,17662.2
2018/3/31,17687.5,17687.5,17687.5
2018/4/1,17733.3,17733.3,17733.3
2018/4/2,17783.9,17783.9,17783.9
2018/4/3,17827,17827,17827
2018/4/4,17851.5,17851.5,17851.5
2018/4/5,17830.8,17830.8,17830.8
2018/4/6,17630,17630,17630
2018/4/7,17589.1,17589.1,17589.1
2018/4/8,17587.7,17587.7,17587.7
2018/4/9,17602.9,17602.9,17602.9
2018/4/10,17588.8,17588.8,17588.8
2018/4/11,17592.9,17592.9,17592.9
2018/4/12,17634.3,17634.3,17634.3
2018/4/13,17661.3,17661.3,17661.3
2018/4/14,17647.8,17647.8,17647.8
2018/4/15,17637.4,17637.4,17637.4
2018/4/16,17685.1,17685.1,17685.1
2018/4/17,17750.4,17750.4,17750.4
2018/4/18,17820.4,17820.4,17820.4
2018/4/19,17856.3,17856.3,17856.3
2018/4/20,17890.8,17890.8,17890.8
2018/4/21,17935.1,17935.1,17935.1
2018/4/22,17581.9,17581.9,17581.9
2018/4/23,17265,17265,17265
2018/4/24,17341.8,17341.8,17341.8
2018/4/25,17322.2,17322.2,17322.2
2018/4/26,17325.8,17325.8,17325.8
2018/4/27,17354,17354,17354
2018/4/28,17462.6,17462.6,17462.6
2018/4/29,17613.4,17613.4,17613.4
2018/4/30,17725.7,17725.7,17725.7
2018/5/1,17809,17809,17809
2018/5/2,17840,17840,17840
2018/5/3,17888.7,17888.7,17888.7
2018/5/4,17972.2,17972.2,17972.2
2018/5/5,18072.2,18072.2,18072.2
2018/5/6,18123,18123,18123
2018/5/7,18084.7,18084.7,18084.7
2018/5/8,18055.9,18055.9,18055.9
2018/5/9,18035.9,18035.9,18035.9
2018/5/10,18069.1,18069.1,18069.1
2018/5/11,18138.1,18138.1,18138.1
2018/5/12,18208.8,18208.8,18208.8
2018/5/13,18245.9,18245.9,18245.9
2018/5/14,18300.4,18300.4,18300.4
2018/5/15,18342.9,18342.9,18342.9
2018/5/16,18344.4,18344.4,18344.4
2018/5/17,18358.2,18358.2,18358.2
2018/5/18,18300.4,18300.4,18300.4
2018/5/19,18258.8,18258.8,18258.8
2018/5/20,18154.2,18154.2,18154.2
2018/5/21,18267.3,18267.3,18267.3
2018/5/22,18394.9,18394.9,18394.9
2018/5/23,17227.2,17227.2,17227.2
2018/5/24,17493.2,17493.2,17493.2
2018/5/25,17962,17962,17962
2018/5/26,18129.2,18129.2,18129.2
2018/5/27,18076.2,18076.2,18076.2
2018/5/28,18375.6,18375.6,18375.6
2018/5/29,18638.2,18638.2,18638.2
2018/5/30,18764.9,18764.9,18764.9
2018/5/31,18724.8,18724.8,18724.8
2018/6/1,18880.6,18880.6,18880.6
2018/6/2,19083.4,19083.4,19083.4
2018/6/3,19255.9,19255.9,19255.9
2018/6/4,19374.1,19374.1,19374.1
2018/6/5,19509.4,19509.4,19509.4
2018/6/6,19654.8,19654.8,19654.8
2018/6/7,19762.4,19762.4,19762.4
2018/6/8,19855.4,19855.4,19855.4
2018/6/9,19889.8,19889.8,19889.8
2018/6/10,19904,19904,19904
2018/6/11,19894,19894,19894
2018/6/12,19854.1,19854.1,19854.1
2018/6/13,19827.2,19827.2,19827.2
2018/6/14,19804.1,19804.1,19804.1
2018/6/15,19781.7,19781.7,19781.7
2018/6/16,19778.2,19778.2,19778.2
2018/6/17,19778.1,19778.1,19778.1
2018/6/18,19769.8,19769.8,19769.8
2018/6/19,19792.3,19792.3,19792.3
2018/6/20,19680.7,19680.7,19680.7
2018/6/21,19573,19573,19573
2018/6/22,19504.3,19504.3,19504.3
2018/6/23,19435.5,19435.5,19435.5
2018/6/24,19323.1,19323.1,19323.1
2018/6/25,19235.3,19235.3,19235.3
2018/6/26,19169.7,19169.7,19169.7
2018/6/27,19128.7,19128.7,19128.7
2018/6/28,19085,19085,19085
2018/6/29,19048.9,19048.9,19048.9
2018/6/30,18991.2,18991.2,18991.2
2018/7/1,18938.6,18938.6,18938.6
2018/7/2,18901.6,18901.6,18901.6
2018/7/3,18865.7,18865.7,18865.7
2018/7/4,18837.3,18837.3,18837.3
2018/7/5,18632.6,18632.6,18632.6
2018/7/6,18000.8,18000.8,18000.8
2018/7/7,17472.4,17472.4,17472.4
2018/7/8,17677.3,17677.3,17677.3
2018/7/9,17684.8,17684.8,17684.8
2018/7/10,17760.1,17760.1,17760.1
2018/7/11,17853.3,17853.3,17853.3
2018/7/12,17961.5,17961.5,17961.5
2018/7/13,18011.7,18011.7,18011.7
2018/7/14,18059.4,18059.4,18059.4
2018/7/15,18130.3,18130.3,18130.3
2018/7/16,18174.1,18174.1,18174.1
2018/7/17,18223.5,18223.5,18223.5
2018/7/18,18270.4,18270.4,18270.4
2018/7/19,18291.4,18291.4,18291.4
2018/7/20,18313.3,18313.3,18313.3
2018/7/21,18309.8,18309.8,18309.8
2018/7/22,18317.3,18317.3,18317.3
2018/7/23,18294,18294,18294
2018/7/24,18267.1,18267.1,18267.1
2018/7/25,18241.5,18241.5,18241.5
2018/7/26,18203.5,18203.5,18203.5
2018/7/27,18174.4,18174.4,18174.4
2018/7/28,18133.6,18133.6,18133.6
2018/7/29,18090.5,18090.5,18090.5
2018/7/30,18032.8,18032.8,18032.8
2018/7/31,18002.6,18002.6,18002.6
2018/8/1,17936.9,17936.9,17936.9
2018/8/2,17902,17902,17902
2018/8/3,17871.4,17871.4,17871.4
2018/8/4,17809.9,17809.9,17809.9
2018/8/5,17749.6,17749.6,17749.6
2018/8/6,17660.2,17660.2,17660.2
2018/8/7,17584.2,17584.2,17584.2
2018/8/8,17514.3,17514.3,17514.3
2018/8/9,17472.4,17472.4,17472.4
2018/8/10,17426.5,17426.5,17426.5
2018/8/11,17414.8,17414.8,17414.8
2018/8/12,17381.2,17381.2,17381.2
2018/8/13,17329,17329,17329
2018/8/14,17259.2,17259.2,17259.2
2018/8/15,17186.5,17186.5,17186.5
2018/8/16,17139.1,17139.1,17139.1
2018/8/17,17045.2,17045.2,17045.2
2018/8/18,16974.4,16974.4,16974.4
2018/8/19,16939.3,16939.3,16939.3
2018/8/20,16886.8,16886.8,16886.8
2018/8/21,16837.4,16837.4,16837.4
2018/8/22,16783.1,16783.1,16783.1
2018/8/23,16725.6,16725.6,16725.6
2018/8/24,16706.9,16706.9,16706.9
2018/8/25,16688.2,16688.2,16688.2
2018/8/26,16673.3,16673.3,16673.3
2018/8/27,16652.5,16652.5,16652.5
2018/8/28,16648.7,16648.7,16648.7
2018/8/29,16657,16657,16657
2018/8/30,16646.3,16646.3,16646.3
2018/8/31,16611.5,16611.5,16611.5
2018/9/1,16604.2,16604.2,16604.2
2018/9/2,16602.9,16602.9,16602.9
2018/9/3,16610.5,16610.5,16610.5
2018/9/4,16613.3,16613.3,16613.3
2018/9/5,16614.8,16614.8,16614.8
2018/9/6,16600.9,16600.9,16600.9
2018/9/7,16526.7,16526.7,16526.7
2018/9/8,16516.8,16516.8,16516.8
2018/9/9,16500.6,16500.6,16500.6
2018/9/10,16464.2,16464.2,16464.2
2018/9/11,16466.4,16466.4,16466.4
2018/9/12,16502.2,16502.2,16502.2
2018/9/13,16521.5,16521.5,16521.5
2018/9/14,16540.8,16540.8,16540.8
2018/9/15,16591.2,16591.2,16591.2
2018/9/16,16636.2,16636.2,16636.2
2018/9/17,16660.9,16660.9,16660.9
2018/9/18,16715.7,16715.7,16715.7
2018/9/19,16774.2,16774.2,16774.2
2018/9/20,16843.4,16843.4,16843.4
2018/9/21,16881,16881,16881
2018/9/22,16881.3,16881.3,16881.3
2018/9/23,16914,16914,16914
2018/9/24,16953.2,16953.2,16953.2
2018/9/25,16891,16891,16891
2018/9/26,16716.4,16716.4,16716.4
2018/9/27,16775.4,16775.4,16775.4
2018/9/28,16690.4,16690.4,16690.4
2018/9/29,16616.5,16616.5,16616.5
2018/9/30,16598.7,16598.7,16598.7
2018/10/1,16629.4,16629.4,16629.4
2018/10/2,16676.2,16676.2,16676.2
2018/10/3,16723.9,16723.9,16723.9
2018/10/4,16791.4,16791.4,16791.4
2018/10/5,16875,16875,16875
2018/10/6,16949.2,16949.2,16949.2
2018/10/7,17026.1,17026.1,17026.1
2018/10/8,17108.2,17108.2,17108.2
2018/10/9,17147.1,17147.1,17147.1
2018/10/10,17198.1,17198.1,17198.1
2018/10/11,17254,17254,17254
2018/10/12,17309.4,17309.4,17309.4
2018/10/13,17368.1,17368.1,17368.1
2018/10/14,17430.7,17430.7,17430.7
2018/10/15,17494.2,17494.2,17494.2
2018/10/16,17554.1,17554.1,17554.1
2018/10/17,17603.2,17603.2,17603.2
2018/10/18,17652,17652,17652
2018/10/19,17710.4,17710.4,17710.4
2018/10/20,17734,17734,17734
2018/10/21,17777.1,17777.1,17777.1
2018/10/22,17785.6,17785.6,17785.6
2018/10/23,17720.3,17720.3,17720.3
2018/10/24,17725.5,17725.5,17725.5
2018/10/25,17619,17619,17619
2018/10/26,17181.3,17181.3,17181.3
2018/10/27,17017.3,17017.3,17017.3
2018/10/28,16955.8,16955.8,16955.8
2018/10/29,16940.6,16940.6,16940.6
2018/10/30,16910.3,16910.3,16910.3
2018/10/31,16895.3,16895.3,16895.3
2018/11/1,16893.7,16893.7,16893.7
2018/11/2,16889.4,16889.4,16889.4
2018/11/3,16892.5,16892.5,16892.5
2018/11/4,16891.9,16891.9,16891.9
2018/11/5,16931.3,16931.3,16931.3
2018/11/6,16927.7,16927.7,16927.7
2018/11/7,16852,16852,16852
2018/11/8,16803.1,16803.1,16803.1
2018/11/9,16775,16775,16775
2018/11/10,16725.4,16725.4,16725.4
2018/11/11,16668.3,16668.3,16668.3
2018/11/12,16610,16610,16610
2018/11/13,16578.9,16578.9,16578.9
2018/11/14,16561.6,16561.6,16561.6
2018/11/15,16556.2,16556.2,16556.2
2018/11/16,16533.8,16533.8,16533.8
2018/11/17,16526.3,16526.3,16526.3
2018/11/18,16516.5,16516.5,16516.5
2018/11/19,16500.6,16500.6,16500.6
2018/11/20,16499.1,16499.1,16499.1
2018/11/21,16466.2,16466.2,16466.2
2018/11/22,16453.9,16453.9,16453.9
2018/11/23,16441.9,16441.9,16441.9
2018/11/24,16388,16388,16388
2018/11/25,16341.7,16341.7,16341.7
2018/11/26,16308.8,16308.8,16308.8
2018/11/27,16281.7,16281.7,16281.7
2018/11/28,16279.4,16279.4,16279.4
2018/11/29,16271,16271,16271
2018/11/30,16263.9,16263.9,16263.9
2018/12/1,16259,16259,16259
2018/12/2,16267.6,16267.6,16267.6
2018/12/3,16255.9,16255.9,16255.9
2018/12/4,16213.3,16213.3,16213.3
