eventID,Agency,year,month,day,hour,minute,second,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,moment,scaling,source,mpp,mpr,mrr,mrt,mtp,mtt
912485,ISC-GEM,1920,5,7,5,40,52.72,126.8080,6.8310,15.70,9.20,76.30,35.00,13.80,6.81,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
912486,ISC-GEM,1920,5,7,21,31,17.89,156.2600,-9.3660,15.20,12.20,45.90,15.00,0.90,6.83,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
912492,ISC-GEM,1920,5,13,1,48,44.09,144.0000,-3.6500,17.40,8.10,76.40,25.00,12.30,6.96,0.63,       ,    ,          ,       ,       ,       ,       ,       ,       
912500,ISC-GEM,1920,5,20,7,26,6.72,166.6760,-12.3270,12.50,12.10,95.40,80.00,24.60,6.79,0.37,       ,    ,          ,       ,       ,       ,       ,       ,       
912519,ISC-GEM,1920,6,5,4,21,35.18,121.9860,23.6840,9.00,6.60,90.30,20.00,9.80,8.20,0.30,       ,    ,          ,       ,       ,       ,       ,       ,       
912525,ISC-GEM,1920,6,9,11,30,39.51,129.5830,-4.8810,15.20,9.80,72.70,15.00,36.30,6.82,0.63,       ,    ,          ,       ,       ,       ,       ,       ,       
912552,ISC-GEM,1920,7,4,0,11,50.18,-15.2850,-0.9160,36.00,12.50,137.10,10.00,25.00,6.40,0.31,       ,    ,          ,       ,       ,       ,       ,       ,       
912572,ISC-GEM,1920,8,3,3,1,59.67,127.9020,5.8410,21.20,10.30,71.20,15.00,25.00,6.26,0.30,       ,    ,          ,       ,       ,       ,       ,       ,       
912573,ISC-GEM,1920,8,3,19,57,21.49,-67.8480,-27.3980,21.90,14.20,73.40,15.00,25.00,6.93,0.51,       ,    ,          ,       ,       ,       ,       ,       ,       
912580,ISC-GEM,1920,8,15,8,16,28.78,166.4280,-12.1190,17.60,12.00,119.00,35.00,58.50,6.65,0.28,       ,    ,          ,       ,       ,       ,       ,       ,       
16958437,ISC-GEM,1920,8,20,16,15,41.93,-73.0170,-38.0630,40.20,16.70,110.00,15.00,5.80,6.90,0.26,       ,    ,          ,       ,       ,       ,       ,       ,       
912607,ISC-GEM,1920,9,9,18,56,2.42,173.1110,-14.9200,33.70,16.00,115.10,15.00,25.00,6.48,0.52,       ,    ,          ,       ,       ,       ,       ,       ,       
912618,ISC-GEM,1920,9,20,14,39,3.61,168.5230,-20.0880,14.60,10.20,147.00,25.00,12.70,8.14,0.44,       ,    ,          ,       ,       ,       ,       ,       ,       
912635,ISC-GEM,1920,10,12,6,54,51.94,80.5320,35.4260,18.80,8.10,63.60,20.00,25.00,6.71,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
912664,ISC-GEM,1920,11,16,8,31,0.77,-131.3080,72.7360,15.40,9.10,94.20,15.00,25.00,6.42,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
912678,ISC-GEM,1920,12,5,10,1,9.79,-19.7260,0.0940,27.10,14.30,121.90,10.00,25.00,6.42,0.60,       ,    ,          ,       ,       ,       ,       ,       ,       
912683,ISC-GEM,1920,12,10,4,26,7.03,-70.2560,-37.7230,26.00,17.70,85.50,15.00,25.00,7.30,0.33,       ,    ,          ,       ,       ,       ,       ,       ,       
912687,ISC-GEM,1920,12,16,12,5,55.42,105.6060,36.8880,11.00,7.80,42.50,15.00,25.00,8.30,0.30,3.00,21, bibliog  ,       ,       ,       ,       ,       ,       
912694,ISC-GEM,1920,12,25,11,33,20.7,105.4840,37.2410,13.60,8.20,35.20,15.00,25.00,6.81,0.70,       ,    ,          ,       ,       ,       ,       ,       ,       
912136,ISC-GEM,1921,1,2,7,6,35.83,150.5010,43.9420,28.50,9.00,126.60,35.00,18.90,6.29,0.24,       ,    ,          ,       ,       ,       ,       ,       ,       
912158,ISC-GEM,1921,2,4,8,22,41.29,-90.8050,15.6810,15.00,11.90,10.40,15.00,25.00,6.99,0.58,       ,    ,          ,       ,       ,       ,       ,       ,       
912164,ISC-GEM,1921,2,14,1,0,51.92,128.8920,5.1460,32.40,11.90,57.60,15.00,25.00,6.32,0.21,       ,    ,          ,       ,       ,       ,       ,       ,       
912166,ISC-GEM,1921,2,19,14,33,48.73,133.8530,-0.8560,15.50,11.60,79.10,15.00,4.60,6.35,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
912167,ISC-GEM,1921,2,19,18,14,43.7,139.0850,-2.0040,17.80,9.10,76.80,25.00,11.40,6.86,0.43,       ,    ,          ,       ,       ,       ,       ,       ,       
912172,ISC-GEM,1921,2,27,18,23,37.41,-173.0420,-18.8870,13.60,8.20,133.50,15.00,13.80,7.38,0.34,       ,    ,          ,       ,       ,       ,       ,       ,       
912177,ISC-GEM,1921,3,5,6,24,18.74,93.6380,7.4010,23.00,21.30,58.00,20.00,24.20,6.58,0.59,       ,    ,          ,       ,       ,       ,       ,       ,       
912192,ISC-GEM,1921,3,28,7,49,30.1,-87.0900,13.6350,13.90,7.80,30.20,15.00,25.00,7.31,0.44,       ,    ,          ,       ,       ,       ,       ,       ,       
912197,ISC-GEM,1921,4,1,4,6,45.04,98.1480,1.7700,15.90,11.40,28.70,35.00,7.80,6.85,0.47,       ,    ,          ,       ,       ,       ,       ,       ,       
912198,ISC-GEM,1921,4,1,12,0,43.66,164.7850,-11.6220,15.80,13.50,74.60,35.00,4.70,6.47,0.24,       ,    ,          ,       ,       ,       ,       ,       ,       
912199,ISC-GEM,1921,4,2,9,36,53.26,124.8290,23.8010,10.60,6.60,100.10,15.00,8.20,6.95,0.38,       ,    ,          ,       ,       ,       ,       ,       ,       
912214,ISC-GEM,1921,5,1,5,39,9.05,-104.2770,18.5940,14.90,9.30,50.00,15.00,15.90,6.42,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
912221,ISC-GEM,1921,5,12,3,40,23.15,154.1100,-5.7910,17.40,14.10,91.70,35.00,19.20,6.38,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
912228,ISC-GEM,1921,5,14,20,18,11.88,-175.9070,-29.8360,34.40,12.10,137.10,15.00,25.00,6.23,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
912236,ISC-GEM,1921,5,21,8,42,12.37,125.5240,12.6690,21.00,11.40,78.80,35.00,11.10,6.44,0.22,       ,    ,          ,       ,       ,       ,       ,       ,       
912238,ISC-GEM,1921,5,21,22,26,2.64,155.4570,48.9360,15.50,9.90,130.00,35.00,10.80,6.33,0.29,       ,    ,          ,       ,       ,       ,       ,       ,       
912264,ISC-GEM,1921,6,28,13,58,43.24,176.8880,-39.6820,17.40,10.50,148.90,25.00,10.20,6.70,0.30,1.30,19, bibliog  ,       ,       ,       ,       ,       ,       
912309,ISC-GEM,1921,9,11,4,1,44.99,110.6230,-10.0800,15.10,8.40,42.00,15.00,25.00,7.59,0.60,       ,    ,          ,       ,       ,       ,       ,       ,       
912313,ISC-GEM,1921,9,13,2,36,59.5,-28.7300,-55.6900,18.10,13.60,59.70,35.00,18.70,6.91,0.25,       ,    ,          ,       ,       ,       ,       ,       ,       
912337,ISC-GEM,1921,10,10,2,6,8.75,138.6900,-3.0660,22.10,20.90,30.40,35.00,23.10,6.56,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
912341,ISC-GEM,1921,10,15,4,58,19.15,166.8680,-12.7450,18.00,13.90,101.70,35.00,23.00,7.10,0.28,       ,    ,          ,       ,       ,       ,       ,       ,       
912359,ISC-GEM,1921,11,7,15,59,53.22,126.8490,7.1450,16.60,10.00,77.40,35.00,13.80,6.63,0.62,       ,    ,          ,       ,       ,       ,       ,       ,       
912362,ISC-GEM,1921,11,11,18,36,20.34,127.3390,7.5630,13.40,7.80,66.60,15.00,11.80,7.39,0.40,       ,    ,          ,       ,       ,       ,       ,       ,       
912363,ISC-GEM,1921,11,13,8,40,57.92,-71.4610,11.8290,14.60,8.90,104.50,15.00,42.70,6.35,0.52,       ,    ,          ,       ,       ,       ,       ,       ,       
912367,ISC-GEM,1921,11,15,20,36,43.46,70.7110,36.2020,14.20,7.90,20.80,240.00,21.70,7.80,0.40,5.40,20, bibliog  ,       ,       ,       ,       ,       ,       
912389,ISC-GEM,1921,12,18,15,29,28.12,-71.3220,-3.8270,13.30,8.40,50.70,540.00,25.00,7.30,0.30,1.20,20, bibliog  ,       ,       ,       ,       ,       ,       
911791,ISC-GEM,1922,1,1,19,46,36.29,-177.9560,-15.8730,22.90,11.50,147.10,15.00,7.30,6.59,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911793,ISC-GEM,1922,1,6,14,11,5.2,-72.7430,-17.7340,23.20,12.80,14.10,15.00,9.90,6.85,0.47,       ,    ,          ,       ,       ,       ,       ,       ,       
911798,ISC-GEM,1922,1,9,5,9,39.11,-45.8020,23.8020,12.40,7.00,144.20,10.00,25.00,6.89,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911801,ISC-GEM,1922,1,17,3,50,28.71,-71.3980,-3.0250,11.00,8.30,61.20,475.00,25.00,7.90,0.20,9.40,20, bibliog  ,       ,       ,       ,       ,       ,       
911802,ISC-GEM,1922,1,19,21,59,4.64,141.1730,-7.6290,28.40,11.00,65.30,15.00,25.00,6.88,0.66,       ,    ,          ,       ,       ,       ,       ,       ,       
911804,ISC-GEM,1922,1,22,3,23,49.27,-175.1440,-19.0700,35.80,16.30,132.60,15.00,28.90,6.44,0.62,       ,    ,          ,       ,       ,       ,       ,       ,       
911811,ISC-GEM,1922,1,31,13,17,31.92,-125.5400,41.1150,7.10,6.30,37.60,15.00,25.00,7.29,0.25,       ,    ,          ,       ,       ,       ,       ,       ,       
911838,ISC-GEM,1922,3,10,11,21,4.41,-119.0970,34.2430,32.80,8.60,38.20,10.00,5.40,6.49,0.25,       ,    ,          ,       ,       ,       ,       ,       ,       
911853,ISC-GEM,1922,4,2,19,17,54.67,-164.9890,53.8890,12.70,9.90,0.30,35.00,15.20,6.44,0.25,       ,    ,          ,       ,       ,       ,       ,       ,       
911855,ISC-GEM,1922,4,5,9,59,33.89,137.4030,-1.3880,22.30,9.40,60.60,25.00,25.00,6.82,0.39,       ,    ,          ,       ,       ,       ,       ,       ,       
911861,ISC-GEM,1922,4,8,20,42,35.41,-9.5750,70.9130,12.10,7.30,37.90,15.00,25.00,6.48,0.29,       ,    ,          ,       ,       ,       ,       ,       ,       
911876,ISC-GEM,1922,4,25,21,19,7.46,166.1510,-12.0490,20.90,17.30,105.90,35.00,12.90,6.44,0.40,       ,    ,          ,       ,       ,       ,       ,       ,       
911880,ISC-GEM,1922,4,26,3,59,9.42,154.0820,46.0220,18.20,11.60,137.80,15.00,8.90,6.52,0.39,       ,    ,          ,       ,       ,       ,       ,       ,       
911885,ISC-GEM,1922,5,2,11,10,53.44,98.2530,20.0490,18.50,7.80,6.80,35.00,25.00,6.71,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911887,ISC-GEM,1922,5,4,9,12,55.07,153.1560,46.6190,11.80,7.80,133.70,15.00,18.10,6.56,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911893,ISC-GEM,1922,5,9,13,50,30.77,118.6830,-9.2720,16.80,9.20,34.40,35.00,23.30,6.98,0.33,       ,    ,          ,       ,       ,       ,       ,       ,       
911899,ISC-GEM,1922,5,12,18,39,32.82,170.1040,-21.7330,17.20,10.20,151.00,25.00,23.60,6.56,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911900,ISC-GEM,1922,5,15,20,21,31.87,143.0540,41.1720,30.50,6.70,110.20,30.00,18.50,6.45,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911911,ISC-GEM,1922,6,2,20,11,48.07,127.2940,7.2680,15.10,7.90,71.90,15.00,11.80,6.60,0.59,       ,    ,          ,       ,       ,       ,       ,       ,       
911923,ISC-GEM,1922,6,12,4,47,44.29,-108.4380,23.7900,13.70,9.00,39.90,10.00,13.30,6.87,0.69,       ,    ,          ,       ,       ,       ,       ,       ,       
911944,ISC-GEM,1922,7,2,13,36,5.85,-161.2100,54.8080,10.80,8.60,178.40,35.00,15.90,6.57,0.38,       ,    ,          ,       ,       ,       ,       ,       ,       
911973,ISC-GEM,1922,8,11,8,19,41.63,27.1760,34.9890,14.20,5.90,42.20,20.00,15.80,6.32,0.32,       ,    ,          ,       ,       ,       ,       ,       ,       
911975,ISC-GEM,1922,8,13,0,9,55.16,27.5470,35.3240,12.70,6.20,49.70,15.00,11.00,6.73,0.29,       ,    ,          ,       ,       ,       ,       ,       ,       
911980,ISC-GEM,1922,8,16,15,56,33.76,159.7230,52.9710,12.00,8.40,132.70,45.00,11.80,6.62,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911992,ISC-GEM,1922,8,25,19,29,45.67,90.8470,50.0390,16.20,10.20,48.50,10.00,6.00,6.56,0.66,       ,    ,          ,       ,       ,       ,       ,       ,       
911996,ISC-GEM,1922,8,29,17,1,10.67,121.7460,12.2720,16.10,9.50,88.60,15.00,25.00,6.49,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911999,ISC-GEM,1922,9,1,19,16,7.3,121.8420,24.3300,8.50,7.60,123.70,20.00,8.00,7.09,0.65,       ,    ,          ,       ,       ,       ,       ,       ,       
912011,ISC-GEM,1922,9,14,19,31,42.25,122.5470,24.3370,10.80,8.80,105.10,25.00,43.30,6.90,0.47,       ,    ,          ,       ,       ,       ,       ,       ,       
912041,ISC-GEM,1922,10,14,23,46,52.57,121.3250,24.6130,13.00,7.20,137.70,15.00,11.50,6.97,0.60,       ,    ,          ,       ,       ,       ,       ,       ,       
912043,ISC-GEM,1922,10,17,6,38,1.14,95.6130,12.2300,32.70,15.30,37.90,20.00,25.00,6.45,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
912049,ISC-GEM,1922,10,27,14,22,49.06,121.5290,23.9660,16.30,8.60,98.90,15.00,7.10,6.42,0.68,       ,    ,          ,       ,       ,       ,       ,       ,       
912057,ISC-GEM,1922,11,7,23,0,17.63,-71.9600,-28.3650,16.60,10.50,73.70,25.00,6.70,6.99,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
912062,ISC-GEM,1922,11,11,4,32,51.44,-69.8520,-28.2930,14.40,9.80,63.70,70.00,18.70,8.30,0.40,4.20,21, bibliog  ,       ,       ,       ,       ,       ,       
912063,ISC-GEM,1922,11,11,18,9,31.24,-70.5800,-28.3890,16.50,9.70,67.60,35.00,18.50,6.62,0.28,       ,    ,          ,       ,       ,       ,       ,       ,       
912083,ISC-GEM,1922,11,17,11,2,53.78,-72.4890,-30.3330,23.50,12.20,29.90,15.00,14.30,6.71,0.54,       ,    ,          ,       ,       ,       ,       ,       ,       
912099,ISC-GEM,1922,12,7,16,50,18.63,129.6900,32.6290,19.30,8.60,144.90,15.00,3.70,6.62,0.70,       ,    ,          ,       ,       ,       ,       ,       ,       
912110,ISC-GEM,1922,12,8,22,33,17.54,141.6130,41.3070,14.60,7.20,109.00,15.00,32.10,6.63,0.46,       ,    ,          ,       ,       ,       ,       ,       ,       
912134,ISC-GEM,1922,12,31,7,20,10.55,151.0400,45.4920,10.20,6.10,139.40,35.00,9.30,6.76,0.24,       ,    ,          ,       ,       ,       ,       ,       ,       
911261,ISC-GEM,1923,1,22,9,4,20.96,-125.1180,40.3770,15.50,6.60,59.30,15.00,10.60,6.91,0.47,       ,    ,          ,       ,       ,       ,       ,       ,       
911267,ISC-GEM,1923,2,1,19,24,56.93,169.8490,-21.6680,18.20,12.40,116.40,30.00,23.60,6.88,0.22,       ,    ,          ,       ,       ,       ,       ,       ,       
911269,ISC-GEM,1923,2,2,1,6,32.88,162.0320,52.1850,22.40,10.70,138.50,15.00,25.00,6.72,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911270,ISC-GEM,1923,2,2,5,7,48.43,160.6920,53.6330,11.40,7.10,154.80,35.00,12.80,7.18,0.40,       ,    ,          ,       ,       ,       ,       ,       ,       
911271,ISC-GEM,1923,2,3,16,1,50.99,160.4720,54.4860,10.40,6.40,142.40,15.00,23.60,8.40,0.40,5.50,21, bibliog  ,       ,       ,       ,       ,       ,       
911282,ISC-GEM,1923,2,11,22,45,46.62,162.4240,55.4930,19.70,12.30,138.60,35.00,24.40,6.25,0.33,       ,    ,          ,       ,       ,       ,       ,       ,       
911283,ISC-GEM,1923,2,12,1,58,39.96,162.0140,54.3820,14.90,9.60,137.00,20.00,7.10,6.41,0.36,       ,    ,          ,       ,       ,       ,       ,       ,       
911295,ISC-GEM,1923,2,23,5,52,0.23,123.1400,-0.6200,16.50,8.10,65.80,35.00,40.10,6.45,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911296,ISC-GEM,1923,2,24,7,34,44.59,163.2650,55.3880,9.40,6.10,149.70,15.00,17.50,7.27,0.31,       ,    ,          ,       ,       ,       ,       ,       ,       
911301,ISC-GEM,1923,3,2,16,48,34.07,124.8570,7.6190,13.70,10.00,86.80,15.00,10.00,7.00,0.58,       ,    ,          ,       ,       ,       ,       ,       ,       
911304,ISC-GEM,1923,3,4,0,9,26.17,-23.1370,-1.4240,32.40,16.90,139.60,15.00,25.00,6.27,0.59,       ,    ,          ,       ,       ,       ,       ,       ,       
911312,ISC-GEM,1923,3,14,20,44,12.1,126.8730,6.0420,20.00,10.80,61.50,35.00,40.30,6.40,0.25,       ,    ,          ,       ,       ,       ,       ,       ,       
911315,ISC-GEM,1923,3,16,22,1,44.81,127.3050,6.5460,12.20,8.10,78.50,35.00,16.60,6.80,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911322,ISC-GEM,1923,3,24,12,40,17.03,100.7500,31.2950,8.70,6.10,14.60,15.00,2.30,7.00,0.43,       ,    ,          ,       ,       ,       ,       ,       ,       
911331,ISC-GEM,1923,4,13,15,31,7.41,162.6960,56.3550,12.80,9.20,152.00,35.00,10.50,6.77,0.57,       ,    ,          ,       ,       ,       ,       ,       ,       
911334,ISC-GEM,1923,4,19,3,9,13.52,117.3980,2.4980,11.80,8.00,94.90,35.00,25.00,6.76,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911336,ISC-GEM,1923,4,23,3,17,0.45,127.0300,26.3920,18.80,8.90,133.40,20.00,11.50,6.60,0.37,       ,    ,          ,       ,       ,       ,       ,       ,       
911354,ISC-GEM,1923,5,4,16,26,48.55,-156.8320,55.8280,9.70,6.80,14.30,25.00,15.70,7.00,0.30,3.90,19, bibliog  ,       ,       ,       ,       ,       ,       
911366,ISC-GEM,1923,5,12,1,20,8.8,105.1710,-6.9660,22.70,10.50,31.40,25.00,15.00,6.40,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911376,ISC-GEM,1923,5,23,22,37,6.53,162.0350,53.3100,13.10,7.90,147.50,15.00,17.50,6.45,0.22,       ,    ,          ,       ,       ,       ,       ,       ,       
911383,ISC-GEM,1923,5,28,1,25,52.31,88.3270,-2.6910,16.70,7.80,25.20,15.00,25.00,6.37,0.28,       ,    ,          ,       ,       ,       ,       ,       ,       
911391,ISC-GEM,1923,6,1,17,24,46.38,141.5230,35.9190,5.80,4.00,136.60,15.00,12.40,6.93,0.40,       ,    ,          ,       ,       ,       ,       ,       ,       
911414,ISC-GEM,1923,6,18,8,15,57.64,-175.5500,-18.1560,20.40,9.90,139.80,15.00,13.70,6.77,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911420,ISC-GEM,1923,6,22,6,44,40.31,98.7110,22.8450,9.60,6.40,14.40,25.00,25.00,7.24,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911428,ISC-GEM,1923,7,2,2,32,15.12,121.3690,26.0010,11.40,8.80,23.30,25.00,25.00,6.16,0.22,       ,    ,          ,       ,       ,       ,       ,       ,       
911444,ISC-GEM,1923,7,12,3,15,39.68,179.9920,-15.7770,18.50,10.30,141.70,15.00,25.00,6.39,0.58,       ,    ,          ,       ,       ,       ,       ,       ,       
911458,ISC-GEM,1923,7,20,15,2,43.02,-14.0240,-1.2560,24.60,10.60,138.50,10.00,8.60,6.45,0.22,       ,    ,          ,       ,       ,       ,       ,       ,       
911465,ISC-GEM,1923,7,22,14,18,6.58,173.1530,52.2220,10.20,7.90,151.80,25.00,7.10,6.41,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911481,ISC-GEM,1923,8,1,8,16,27.01,25.1600,34.7860,12.10,6.40,43.10,15.00,11.20,5.62,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911491,ISC-GEM,1923,8,8,12,1,21.05,-62.8040,10.3620,13.00,10.70,82.20,20.00,8.40,6.33,0.32,       ,    ,          ,       ,       ,       ,       ,       ,       
911497,ISC-GEM,1923,8,11,0,54,43.46,118.2800,5.2310,13.70,10.00,100.80,35.00,17.50,6.34,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911521,ISC-GEM,1923,8,28,23,15,13.01,-109.0630,24.8130,12.10,8.50,49.40,10.00,8.00,6.45,0.42,       ,    ,          ,       ,       ,       ,       ,       ,       
911526,ISC-GEM,1923,9,1,2,58,35.54,139.2980,35.4130,4.20,2.80,160.50,15.00,62.00,8.10,0.30,1.50,21, bibliog  ,       ,       ,       ,       ,       ,       
911550,ISC-GEM,1923,9,1,7,38,6.39,139.2440,35.1960,8.50,3.90,146.60,15.00,3.30,6.39,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911591,ISC-GEM,1923,9,2,2,46,41.94,139.9260,35.0070,5.30,3.60,141.40,15.00,13.40,7.75,0.50,       ,    ,          ,       ,       ,       ,       ,       ,       
911634,ISC-GEM,1923,9,9,22,3,46.7,90.7210,24.9370,11.30,6.40,19.10,15.00,25.00,6.83,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911641,ISC-GEM,1923,9,16,16,34,47.07,139.0540,-2.4810,17.50,9.20,59.70,35.00,16.00,6.51,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911644,ISC-GEM,1923,9,17,7,9,18.32,57.0460,36.6170,20.20,8.10,22.60,15.00,25.00,6.44,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
911651,ISC-GEM,1923,9,22,20,47,43.5,56.8330,29.1960,12.90,6.10,16.00,15.00,25.00,6.76,0.66,       ,    ,          ,       ,       ,       ,       ,       ,       
911657,ISC-GEM,1923,9,26,8,23,45.2,139.1330,34.5520,6.90,3.20,147.20,10.00,4.70,6.49,0.36,       ,    ,          ,       ,       ,       ,       ,       ,       
911663,ISC-GEM,1923,9,30,1,20,53.35,-32.2550,52.9400,14.30,6.30,173.50,10.00,25.00,6.70,0.64,       ,    ,          ,       ,       ,       ,       ,       ,       
911666,ISC-GEM,1923,10,1,8,16,28.58,70.0330,29.0120,17.50,9.00,22.70,15.00,25.00,6.32,0.31,       ,    ,          ,       ,       ,       ,       ,       ,       
911676,ISC-GEM,1923,10,7,3,29,38.65,129.5500,-1.2310,10.70,8.00,58.10,15.00,11.50,7.37,0.48,       ,    ,          ,       ,       ,       ,       ,       ,       
911688,ISC-GEM,1923,10,10,7,11,23.89,-9.4800,71.4640,9.40,5.90,30.00,15.00,25.00,6.51,0.32,       ,    ,          ,       ,       ,       ,       ,       ,       
